Id,ProductId,HelpfulnessNumerator,HelpfulnessDenominator,UserId,Score
16590,B004GU3YXA,0,0,A2VDK1NPWF8JMH,4
409583,B002NKDT44,0,0,A32J9FKUMPR6PK,1
376980,B001PUIN7Q,0,0,A38W1X03MJTKLG,2
295036,B004WWX2PC,0,0,A39VDW8W78ATQI,5
239405,B001CM8RZU,0,0,A1FU8VIG4Z93YL,1
124613,B008JV31ZS,1,1,A1ZIXALTABCTCG,5
403478,B0054S0YTK,0,0,AAU8PTCEGH8XQ,5
164470,B00121884G,0,0,A318FT84DAPCB8,1
28749,B004VLVGKC,0,0,A1K2DX7SY23OT6,3
166917,B008B80MF6,0,0,A9C70R2U1QMNW,1
32534,B000PHN63Q,0,0,A2DMWLA0TM4OS0,5
469681,B004ZIH4KM,0,0,A37S7U1OX2MCWI,5
194041,B005CT9O2O,0,0,A34KGD6ZYDDVT0,5
308164,B008LY4K6C,0,0,AXCIE9SIKD151,4
328311,B001E5E10K,0,0,ACY1WN6FPNI56,5
406323,B003VKPE0W,0,0,A1HWDFR4Y0PPD7,1
193426,B0049D7CQ4,0,0,A21FO8HXJECL08,4
170410,B00845BJA8,1,1,A2LIO34ZSX3K4E,3
428874,B007MCRP7K,0,0,AYE4IWKH12TU,5
239043,B004VIPX8Q,0,0,A1WX42M589VAMQ,5
407412,B0048IALCW,0,0,A3Q4TT5Z0SZAQX,4
423253,B0080J2N8A,0,0,A104ILW4D33Z60,1
480233,B007XKGH66,1,1,A3S4YLL3XZ3IQK,4
132601,B000FKMNT6,0,0,A37FGSJPI6OYYU,5
524584,B0017QNBCK,0,0,AQUWZQCBF1KGO,5
389207,B004AJTF8A,0,0,A293VL9NIXP7D4,5
284471,B000ITYSVK,0,0,A1U5S8RLK9DCHJ,5
525398,B0018CIRMM,0,0,A1ZAMSXROTFRKL,5
170517,B001L4YYYC,0,0,A2E2LJSS3R30ZY,2
145516,B003D4F1QS,0,0,APE9OSO71ZGMO,5
518763,B001EPQGN0,0,0,A2U2D9VNYGTTLM,4
408776,B003YK8YOC,0,0,A1J6F072M6EHE4,5
464072,B004M8KVM8,0,0,AKCFVY50PT9IH,1
289823,B002Y5MM8M,0,0,A2LM5ETYY2VB5F,4
3116,B004JQVASM,0,0,A2FKNAOSP2965J,3
333253,B004S07G46,0,0,A11IZD0G0AB27R,4
443088,B004WZ4F3M,0,0,A3I4FD692JK834,5
346768,B0073D9W42,1,1,A3KK11UQ3X6FR7,5
239353,B005BV0REW,0,0,A1YHXGV6GC51IM,5
346771,B0073D9W42,0,0,A3N51VKERBLD1M,5
453743,B00634YDEQ,0,0,A18NCQ93V2E6W5,5
221806,B000FEF0B0,0,1,A2TP8VCDYHH3MT,2
504977,B003DVMYUW,0,0,A3FSBI79OF6134,5
161651,B001SAWHPM,0,0,AUZ3EJAU37NC5,5
361703,B00451ZGSG,0,1,A3RNRXOM5J2C93,4
155916,B002W9JIKA,0,0,ASDUSAMGI86NZ,5
452644,B008K7NXYA,0,0,A14M1BTBEKRGY7,4
419783,B001LQPVWO,0,0,A2E2LJSS3R30ZY,5
343078,B004YEVF2U,0,0,A1V3P2TFF3PV00,5
348745,B004GWSWCQ,0,0,A1E88J44501UZA,4
252724,B000IKDIME,0,0,A2VD46ZNGQ2KAX,5
185107,B000EEWZF0,0,3,ABXHM39YM2NT1,2
162026,B002912506,0,0,A2QS3BO4Y5VNZ9,5
194012,B003G2JISO,0,0,A3OB3WDUN51D8A,5
442821,B001KZ0YS2,0,0,A32TQIPRTAAVL4,1
107229,B004ZWJZ6E,0,0,AI86QRF3SZLSS,3
24126,B0013NUGDE,1,1,A3QNQQKJTL76H0,5
204345,B006N3I79Y,0,0,A30B3E96QJE0BT,5
499307,B000AY9UNE,0,0,A2AR8RGW599YTN,5
432151,B000HBIHK2,0,0,A3EY1Z0W6IR3IC,5
10067,B003EML8PM,0,0,A3P00SA2Y5OYZW,5
208829,B003VFHSEM,0,0,A1DCAWOB6X0FLM,5
505648,B004DIZY7O,1,1,A29N66WIWNN8JK,5
521501,B007JFXWRC,0,0,A34H90POFYRHGT,5
248703,B003WNVC7C,0,0,A2YKRWJA4Q2UC0,5
551922,B009NN54I8,1,1,A2H9WNHRRTGA4X,5
298909,B0012C2GFM,1,1,A3K8VSL091QRCR,5
135544,B0064O7T2I,0,0,A1PCQCTJE42BDR,5
521500,B007JFXWRC,0,0,A9ESHA5MS6S6L,5
547297,B001WC4XNA,0,0,A3CNT7FP08WSP2,3
93403,B007TGDXMU,0,0,#oc-R1EDGHS9PF6P5L,1
93402,B007TGDXMU,0,0,A1Z8U1W295T4XN,5
479014,B001E5E074,1,1,A3E44O3VSBWSX4,1
242077,B000S15C0E,0,0,A24PE97SWENG29,3
413498,B0017M5V9A,0,0,A2O29WL1MOL4DH,5
543994,B00628JS4S,0,0,A1DJOVUN4L8OJ7,5
337946,B0026LKY8E,0,0,A11WUKWPQJ9YKL,5
149636,B000E8WIAS,0,0,AQCVENW768OO2,2
557249,B002LVACZE,0,0,A2XES1N1NVC5W,5
453714,B008JV35H2,1,1,A1ZIXALTABCTCG,4
295186,B000IKGG5U,0,0,A165A1S40UZY7L,4
277105,B000Y5JFYI,0,0,A30GH7ZXHSCHTN,5
322290,B000QSOQFQ,0,0,A2QXG8LOXOT32O,4
422491,B005GXF0OW,0,0,A17JS41ZDECKBB,5
315229,B002Y2QRYK,0,0,A1JGI7OQSY4325,3
228493,B003SBRO84,0,0,A2LF8DU96PCALT,5
499288,B005VP0UG8,0,0,A3645OIYO0M8FU,5
82843,B007TGDXNO,0,0,A10PEXB6XAQ5XF,4
12851,B0069DB330,0,0,A2LYYZX378GXO5,4
509562,B004I4EVUO,0,0,A1984RYWQ8P5W8,4
83376,B005ZBZLT4,0,0,AGGV5RBF1CEDW,5
93400,B007TGDXMU,0,0,A4WXLB9G38LOD,5
375117,B0013JNPZY,0,0,A2G6I40IT092V8,5
83938,B004H4N59S,0,0,AY28IKMOH8AF9,4
128692,B000H0ZJNG,0,0,A3O02EFSXOUUQ0,5
350615,B002OL2MWM,0,0,A3CRD21MPV0ABK,5
414137,B000ETVKE2,0,0,A2NDICECGLDHDB,5
166678,B004IN44U2,0,0,A113IIYOI3K46Y,5
498950,B0018CIPJ2,0,0,A160CFRAOX6NMI,4
36581,B004CLCEDE,0,1,ACPUDQXBG8CSZ,1
260866,B00433JTPC,0,0,A2GY3A9NA6P4AO,5
210742,B001EQ4OWO,0,0,A2UH3CAJJK42HH,5
361583,B0044YMTKM,0,0,A1QOKSG4PNM0LU,3
537707,B0048IDORG,0,0,A1X65CGOYMKSEN,5
194808,B0046IIPMW,0,0,A2JK7MKQ3AMO98,5
73101,B001VNGLOO,0,0,AAAFOYSI3ZOL8,5
53096,B000EEK4OO,0,0,A2L4HIH1KL1JTJ,1
42391,B003VTNBQ2,0,0,A284UPX7BH2YE,2
297996,B003VPO0YS,0,0,A22ORE143F06,5
262326,B004346KYY,0,0,A25UUOLSYSQ1PS,5
383365,B00423UVBO,0,0,A3S73OIUJKMNS9,5
301976,B002JG5TVS,0,0,A6A491OR2VUV0,4
345363,B001GVIT6E,0,0,A3RPHXQZSAEFDZ,5
93398,B007TGDXMU,0,0,A3TZN1471I7C21,5
556610,B0045PVFMS,0,0,A1N1XXY52PT9V8,5
269638,B008NIYOH6,0,0,A16W733I6HMPR6,4
108572,B0048ZB0AW,0,0,A3TI1N2PZ7EIK6,5
105942,B000NV82WO,0,0,A1SJVZ9IO3U4QX,5
479261,B001KUOFX2,0,0,A13CZ8CTDBAY68,3
246629,B003DNL9TC,0,0,A4PWWQRMF799T,5
546135,B004XW7CPC,1,1,AJQEAFFXTWAAP,5
254791,B007PA32L2,0,1,A236IN6J0H7E2V,1
330073,B0002D8MBY,0,0,A2HN4CCREKWF6I,5
467284,B004M8FYVG,0,0,A34RHS621NSMLZ,1
366664,B0027IQC6E,0,0,AQ3Q61OY4KV6L,5
526189,B0046H7466,0,0,A2ZL0GQFT65SED,5
77271,B000VK339Y,0,0,A3DFEVFOEK9R51,5
438042,B0015D22C0,0,0,A8HR3OLBLU4YX,2
94236,B004AQPNP2,0,0,A3A2RYGP3U21TX,5
546140,B004XW7CPC,0,1,A28J44S3O90KPA,5
534824,B000F7A4OK,0,0,A2Z5RSZZO0GWLO,3
312766,B003KJ0DDC,0,0,A18QI1MZI0L8KB,5
566584,B007A1DNB0,0,0,A29A37U6PN72GJ,4
503409,B002AL4I00,0,0,A3ACKWYDNR7ROA,5
93399,B007TGDXMU,0,0,A3KOP8S8YBVO1F,5
351643,B0000VABYO,0,0,A5KVTBI8FA961,2
161476,B001EO76WG,0,0,A5ZLAQ3TFBPXM,5
163744,B0001CXUHC,0,1,A3UY282RVUOKSK,1
12914,B0036FOV2O,0,0,A1SQKXGE8YT5N8,5
386187,B004WQ2H04,0,0,A28P3VRHTB43WT,5
388668,B007TGO1TY,0,0,A3HRDRQ5VAFPQS,2
83377,B005ZBZLT4,0,0,A1DL1MSFWM54ZC,5
521426,B007JFXWRC,1,1,AF3BYMPWKWO8F,2
540658,B001D0GV90,0,0,AJMLUG25S8EIR,5
424000,B003YT0POA,0,0,A2CCJVE96Z6JWX,5
544057,B004W8LT10,0,0,A1P5WW4LJ44YX1,5
372267,B004PEKEI0,0,0,ABQVDKWU40G0V,2
221405,B0084I208A,0,0,A3IH6XDHSQQMRS,5
38131,B00181YK9W,0,0,A2N5CA54O8S0YI,5
476930,B008BY7NSE,0,0,A1MXA7BT95J28Z,3
376077,B0042MCJ74,0,0,A2JADV3SAJJFM3,1
42402,B0046D7I9S,1,1,AN7PFLY2LOV41,1
36256,B0029O0X3E,0,0,A3SS45TVZER4BM,5
340323,B004O3HY5I,0,0,A245555URZ9BYU,5
400976,B0016PC4TS,0,0,A2AC6GQ24S45GA,4
567914,B005Q8BP0U,0,0,A32OA5XWJK7BHS,1
500116,B006Z6KQUC,0,0,ANWASOK3DWCHW,5
332,B007DJ0O9I,0,0,A24GM452AKJTT9,1
180204,B002JANPDI,0,0,AZJHIIJ7AKINJ,5
563402,B007JFMH8M,0,0,A1P27BGF8NAI29,4
529894,B00028HN5A,0,0,A3K2KAY9ZJDA9J,5
22521,B00473BR76,0,0,ATYRKACRZO2D7,1
315767,B002BHSKAC,1,1,A96KOVVMNRJCZ,5
306575,B0056HSQS0,0,0,A3FKV7U7L3OQXD,1
88148,B0030VBQOK,0,0,A21VJ06M1P6DKA,5
260894,B0028JSUB2,0,0,A312HKLV02UHE1,5
175707,B003EJ9KLO,0,0,A2Z0YS1O8C9ZCH,5
24440,B004R8J8EK,0,0,A312UBIOP091MH,4
109598,B0036AWD8I,1,1,A9F5P3EMJINOR,5
302347,B00286BJ90,0,0,A18R4FWXELNX5I,4
121809,B006N3I2SK,0,0,A2023J0DZQAIPD,5
288611,B004JUKFPC,0,0,AASLMCEM6O4HZ,5
464373,B000UBD88A,0,0,AJ52AQPC1UZ3P,2
81131,B0040DWCXG,0,0,ATZE63NS4I1FG,5
345801,B00886Q8TU,0,0,A1JTWRXCV9BDRS,5
459217,B001BBXRAW,0,0,AYT1XYPAY96O0,5
308716,B000F3S6JY,0,0,A1T0KBFOUUNNYR,5
16449,B007TJGZ54,0,0,A2SNPFTCYI60V2,2
438514,B0035XVQF2,0,0,A1Y5L35YMQ5DKZ,1
482940,B003S6C5UQ,0,0,A3IEMBR9VPAPHO,5
226185,B002TXMZ0O,0,0,AQRCJG22AMOII,3
510078,B004DNB324,0,0,A2VZDQ8MCAAOYH,5
137967,B002S41YX8,0,0,A245BMTTC8HJJM,5
158734,B001189I3A,0,0,A28CHA71F0OEH9,5
39129,B0012HAUTQ,0,0,A31KY83IQ3MEKY,3
140712,B0043CA9GQ,1,1,A16KA3R9IBUO1I,5
172674,B00474D84U,0,0,A24IETMJSLLOE9,3
348088,B000FDP6IS,0,0,A2T0V99GLGXWCM,3
67439,B008GVQ1AS,1,1,A185SZIWCTTVAE,5
411048,B0050X8EK0,0,0,A2POWOP50S32NW,5
291152,B009HXCBA8,0,0,A39CICEWSLW5F,5
324351,B000LKZ9IC,0,0,A1SZ9JOOYD2PAZ,5
404910,B0003295CE,0,0,A29VPBZ8TTE9M9,1
411193,B0002QEFEE,0,0,A1NY6Y5RN6CGO0,2
410018,B004AWTR6M,0,0,A1B3TSWF86RKA1,5
345894,B0008IUSBU,0,0,A3BYG0QC0EFRXH,5
201542,B005QCKFKC,0,0,A3EWKRJSVQ8Z47,5
189912,B000LLHQW8,0,0,A3DZW33MHRK8A9,5
270982,B000EQSAIY,0,0,AATJD7BZZT1N2,5
236793,B005VEWKB2,0,0,A2Y3K418R1K1E1,5
216320,B001LNLW5M,0,0,A1WBF5VZ8SLBYW,5
221076,B007J2ZL5G,0,0,A2HNSAL9FDRV6X,5
106871,B0025UNUPK,1,1,A29W700R7V91WU,5
66196,B0007A0AQW,0,0,A1PQJBRZLS0ZWY,5
70367,B007I7Z3Z0,0,0,AG9QZY2U4KWEJ,5
224997,B003IWVGU0,0,0,A13F93TSMDB8Y6,5
242576,B002JIO0RU,0,0,A2HFXM5Y70150D,5
164975,B007R0QX1G,0,0,AWPAKOD19JE7L,5
21722,B001SAVXMK,0,0,A29W700R7V91WU,5
228904,B000QGCM04,0,0,A17VITZBIZVF04,5
19380,B0036THN2A,0,0,A2UTPIF3IRTJ1C,5
437536,B009EQQL5Y,0,0,A2LNW7GRQ205KS,1
203937,B004U8Z4LS,0,0,A1KPH32CC7U8NG,2
454290,B004NZ0JIQ,0,0,A7C1WGXEJGELA,5
43029,B002TSA90C,0,0,A72ZOQ1EGBJA8,2
564498,B0012KH02I,0,0,A2S3HAV283I467,4
367872,B003B3OOPA,0,0,A3W2I2P178GDT5,5
245594,B004OAZ36I,0,0,A6XOASUS8ODKY,1
302483,B006R70QHM,0,0,A1KL9TOE1MC97N,4
437535,B009EQQL5Y,0,0,A3BH49ZKESHDID,4
85934,B006VXU6ZO,0,0,A2F4CTAXX8DRN0,5
100142,B001MLZAT2,0,0,A2WI14T2NET52,5
186664,B009L47BR6,0,0,A1O8KTFMTW1CKK,5
236900,B001EPQ0CW,0,0,A2SWOU68X2G4FD,5
169375,B001VJ3GEQ,0,0,A1Z67Y8DWIGZXV,5
513170,B001A5WSMC,0,0,A27H39N8GVMK4S,4
258244,B006ZOXLF6,0,0,A15AQXDR7YBT6V,5
400975,B0016PC4TS,0,0,A2S26YGSVXBCFL,1
43042,B0036VLYWI,0,0,A26QFZ9JNOB08X,5
219140,B0009XUAX0,0,0,A2STDFNLRKZK48,5
528171,B003DVTAN6,0,0,A1S3MLOMPFKZAT,5
93356,B007TGDXMU,1,1,AHBJRVEWC7Z97,5
444768,B0019LTH3U,18,18,AQ92HY41977HO,5
100618,B0000E5JMX,0,0,A1AQZTSQ8ZBOJ6,5
290590,B004N5ILBI,0,0,A3SXQEQEY8PTE6,3
508568,B001SB8AZC,0,0,AUA4RCP030A4Q,5
115663,B007Y6PA4O,0,0,A2ALTWSLTVJ553,5
40656,B004ECMDXW,0,0,AAMORLCBIYXHP,5
493913,B003AVENMM,0,0,A3J430LKSD4WXW,4
81170,B004Z2NR7M,0,0,AZJ3J6HRAL5CC,5
422410,B001RIXU9M,0,0,AWP1WU0NXZAEA,1
136853,B008ZB4WKU,0,0,A1B6O7SAIYG2N0,5
83708,B005ZBZLT4,1,1,AWQJRCS29L7GI,5
317970,B000H5RI12,0,0,A29W700R7V91WU,5
25170,B0081XIA1E,0,0,A3MC4HINNY4SLG,5
224228,B0002ARQYQ,0,0,A1YYIJO86KEOOW,5
224227,B0002ARQYQ,0,0,A9XEIQYLTU9J,5
551193,B004L1FYUA,0,0,A68X6ALHL7JOQ,2
367871,B003B3OOPA,0,0,A30D6CETB1N0H1,5
423279,B0017OAKNK,0,0,A2PMR57A9GX24E,5
293543,B00469SF62,0,0,A389L03U9NK1JA,5
539746,B0046HEBBC,0,0,A3POAWC2JPQQQP,1
409949,B0043SDFPC,0,0,A1BRGVV8YXCGQJ,4
389865,B003A7LDXS,0,0,A3VRL5SM3W9Y2L,5
505142,B00063411A,0,0,A1YXUMRT3BBTI2,5
533755,B000G1EO78,0,0,A2U7QH4G8BTYS5,5
144877,B002OFUBJO,0,0,A3W4CSHTCS3B7V,5
130901,B0038AXN30,0,0,A1WBF5VZ8SLBYW,5
380721,B0068KXTUY,0,0,A3BGU9MCS9LDB0,5
524871,B004UBD73W,0,1,A1Z9FCA5Y14QTW,2
329410,B0000GKVXK,0,0,A39W42R8ATQ8V2,5
5530,B006DO8R84,0,0,A1HRYC60VTMYC0,3
401779,B0071H9PQ0,0,0,A1JC1VUOTRP1WB,5
564834,B000Q71L28,0,0,A2V950RG05R5UM,4
325432,B005FC6T08,0,0,A20BC3R2NBN646,5
200482,B008O2EHNC,0,0,A2OYB600NY01XC,5
481259,B001EVUUKY,0,0,A35PEN92E3B8GK,5
360666,B0076YVPLG,1,1,A3HRDRQ5VAFPQS,4
354279,B001EO6280,0,0,A6UMYNOKCLY6M,5
532283,B006G67A1Y,0,0,ABOZOIX9625YZ,5
540426,B0000DG4NJ,1,1,A1P0NLYMRSP41I,1
73683,B002ISMYWE,0,1,A2L4HIH1KL1JTJ,1
532282,B006G67A1Y,0,0,AQANQIK0ZQU61,4
291079,B005HG9ESG,0,0,A22CW0ZHY3NJH8,4
532281,B006G67A1Y,0,0,A18UU49KUGLBV1,5
83378,B005ZBZLT4,0,0,A3RCY0OBPZ5XWF,5
196386,B0019T25QI,0,0,A1LKXYCGBJCTB3,3
472297,B0048IDHYQ,0,0,A2JADV3SAJJFM3,5
542864,B001VNGK6I,0,0,A3MVKPAWAVSNJU,5
173204,B003ZWI61U,0,0,A20VR0MV45UHTA,5
363541,B000H23Z1C,1,1,A35LBSHP9EEQKW,1
80853,B000PUQ4UA,0,0,A21T2D2CPFHH0Q,5
201697,B007R900WA,0,0,A2HJ7GAGXN3I1M,4
463151,B008YA19US,0,0,A1VPCQ4S8VZXOD,5
201696,B007R900WA,0,0,A3MM4NTWXD6OYL,5
386683,B007NOPZF6,0,0,A1Z9FCA5Y14QTW,5
331193,B005HWX9OK,0,0,A1MD0IUSW62O51,5
450617,B0049MAXTI,0,0,ALA06ER101B2X,3
500945,B001E5DZWK,0,0,A1COTDMVST8XHD,5
185622,B006N3I1QI,0,0,A2TY3O1HQHUZU5,2
123880,B005JTMZVO,0,0,A2HWKDK40ZFJV7,3
17379,B000UJW0W2,0,0,A309PFW8T6DMMZ,2
450619,B003X1WQOQ,0,0,A3POAWC2JPQQQP,5
484522,B003TOEEFG,0,0,A1YUYAZBLCZUVR,3
352574,B004CSGRS0,1,1,A22301BXL7WP3U,1
475979,B004YV7KFY,0,0,A2DQKKMWQB7PJM,4
409570,B000T3S0CI,0,0,A3HKCFUS9TYB1F,1
285776,B0029JIFWA,0,0,A28C6R6JE3DN54,5
454072,B003NCEATE,0,0,A1P5WW4LJ44YX1,5
454073,B003NCEATE,0,0,A31VDS9EJVO9XC,5
510517,B000FYXBG6,0,0,A10O9V3IHH61WP,5
266841,B004AMFDF6,0,0,A1IVDIOL25WB1G,5
398149,B000V17MLS,0,0,A1QFV0BW645WHJ,5
95951,B005OTXEVE,0,0,A31VDS9EJVO9XC,4
88543,B003BWNEWK,12,12,A9GJ293LDC5HS,1
194226,B0009Y8AGI,0,0,A2LKSRKZO42AU1,4
188300,B0027Z8VES,0,0,A1UQBHHDEMNABQ,5
122044,B005LNA5VK,1,1,A22UX8DNIXTJH6,4
136530,B006Q820X0,0,0,A13F93TSMDB8Y6,2
548318,B000GUOA8W,0,0,A1R8LB1F1CV2UC,5
90784,B006G7XV7A,0,0,A27VZ69PZVNEF1,1
100459,B001EPQ6ZS,0,0,A3E6WHHQKBD1J8,4
350836,B004U9SSWY,0,0,A33PVCHCQ2BTN0,3
354263,B008XDL438,0,0,A35W3JQYP0M655,2
23635,B000E1FXLG,0,0,A1ZKY8IR5TDNJY,5
555478,B004SNIHXW,0,0,A1IXEYQH6DIHZG,4
359161,B007M832Y4,0,0,A2TWFX4XFPSY9O,3
67688,B007OXJK3Y,0,0,A3PIXJ4HB3AS7M,2
357435,B00473QU5U,0,0,AG52DCCRB5HK8,5
416767,B0051H9FLW,0,0,A13FHPFEY8XOE2,5
46701,B006AXAAB0,0,0,A1BA7DV5HXF0R2,5
62922,B003OPCL5U,0,0,A3RFDMHZ2KFCFT,2
57429,B0075AK8VO,0,0,A1VW4D5B59VZQW,5
81101,B000O9WEY2,0,0,A2S3HAV283I467,2
374235,B001EQ54J6,0,0,A33PVCHCQ2BTN0,5
233521,B004TNVSDW,1,1,A2A2JTMWKI6XLM,5
317203,B004CZ1D8C,0,0,A2YMIXBVG8AK55,5
32026,B0062A87HA,1,1,A1DIMIK2OA38W2,5
250881,B001PNICTM,1,1,A3ET3HP44GCD5W,5
182893,B000633UPS,0,0,A30C4HNZBZYDI2,5
235652,B002Q2ELXC,0,0,A33OVE71YIG77I,5
397204,B0096ARSSW,13,19,AMC708Y8VAWSO,1
470675,B004N5FABC,0,0,A1AHOSRGE5FML2,3
272906,B0089PXCSU,1,1,A3JYBUX8H6XPTP,4
44346,B001ET7IKG,1,1,AO1ORWJRX6ULE,5
95439,B000KS0ASY,0,0,A106ATP6D8MLQA,5
514756,B00401T34O,0,0,A1HM783CKNQLP5,1
386829,B000PGQQFC,0,0,A1MESYC7PFLX5F,4
386830,B000PGQQFC,0,0,A22KMCKYE5KQ2X,5
316078,B0025VF8FY,0,0,AQPJGGMD0NU9A,5
423214,B002YR979W,1,1,A3J33BPZ6DRDTX,5
431939,B001AY1Q0I,0,0,A13S52ARME92E7,5
57070,B003QU2LYY,0,0,A33T3RRIP9UTBC,5
274725,B000QV4IKQ,0,0,APB75YC9SM145,5
225845,B0006V6LJW,0,0,A1AH4KCLPYKYQS,5
219325,B001VNGM2K,0,0,AAAFOYSI3ZOL8,5
455686,B005Q8BP4G,0,0,A325RWA8LHK2QJ,4
47594,B000LQTTVY,0,0,A2NYOY6H42SORF,5
159353,B004YVOG24,0,0,A3DREHYE630ZS4,5
20685,B003ZNXCKE,1,1,A3J430LKSD4WXW,2
170333,B0040BC0RG,0,0,A2Q42WOPAO5D94,5
368162,B0005ZGQJO,0,0,AHQFDM5OVMVWC,1
231839,B003YCW6TE,0,0,A26CZI06AC8DE5,1
116080,B008ADQP8K,0,0,A38RWVWOQPYJSA,5
29215,B000PDY3P0,0,0,A2H97KT4GZSWOF,5
194225,B0009Y8AGI,0,0,A26KPQWSPDKKZ1,4
314681,B007PA32KS,0,0,A285JFA4IN0GI8,5
489949,B005LMCD8E,0,0,A1NLF94Z0OXFRM,5
11229,B001KVPC0G,0,0,A368USVQJ2DUC,5
90516,B004DBNUJU,0,0,A1JWRE24PI51HS,1
112804,B000LP8CHM,0,0,A38IJMIV4YQAWL,5
352874,B005OCXRRW,0,0,A3A62M83LDY7G,3
44246,B004MGOUCW,0,0,A1IEAZ67W0ORHI,1
25743,B0015R9BQG,0,0,A2JADV3SAJJFM3,5
14920,B000DZKKKC,0,0,AG9W01ZEEJ7U2,5
52522,B003ANFMY8,1,1,A1B3M9FMMDZSQZ,5
245112,B001O8NLV2,0,0,A2E2LEXGP80YAM,3
222696,B003FSNKWE,0,0,A38HPFJ79MTWQ4,5
125976,B001EO7EXC,0,0,A2NWN32C3QCDUG,4
100100,B000LQORDE,0,0,A350PW8E2K7011,5
500706,B00122CM4W,0,0,AX59HE35H0WB0,5
37783,B000LKVDO6,0,0,A3N4VTNFPMTHEF,4
276574,B000MP1FW0,2,2,A354MW3SXFCW2Y,4
228953,B0013NG59S,0,0,A1ENRKBTWSXIE,5
387668,B000633Y4A,0,0,AXX3NIEF6BQY3,5
107984,B007TJGY46,0,0,A317LSRWLBIU9W,5
490348,B000EDBPQ6,0,0,A10NT0XAP57J5G,5
307203,B004E3I2XG,0,0,A3BH49ZKESHDID,5
61139,B000FA38ZY,0,0,A312UBIOP091MH,4
107985,B007TJGY46,0,0,A3IWE50K0PF9T7,5
399495,B003HB8D7Q,0,1,A9G0V590F5OC5,5
350315,B003UAQG2S,0,0,A3UDJUQGYL81G8,5
381037,B004NRLAVY,0,0,A17QT4N3ANAXW,5
252257,B0046GSTUM,0,0,A26QFZ9JNOB08X,5
388182,B001PNXO5Y,0,0,A29W700R7V91WU,1
503676,B000KHMWQS,0,0,A1TVTDKNMSQ7XU,5
189572,B001EO5Q64,0,0,A2QKACZB3SVNVO,5
199993,B000LKYWZI,0,0,A1S1AQRVL0H1XO,5
363268,B0068TGN8U,0,0,AO2FGN22LLSYV,5
71182,B002PI82P0,0,0,AMMT7AF96IBWL,5
24125,B0013NUGDE,1,1,A2TWFX4XFPSY9O,5
298739,B002GWME90,0,0,A38STE9B702H51,5
542727,B005UO5ZC4,0,0,A20K4JSB8U1X7V,5
538916,B005Y111XA,0,0,AFB4LPQXUC45N,5
2406,B0089SPDUW,0,0,A2M98NPVGQX2GK,5
157296,B0019QT66I,1,1,AMVTGZST7O3VI,5
367107,B000FNF1H4,0,0,A3H08K376QWC2O,5
512647,B006H33R22,0,0,A3O8GSZB07NSOL,3
147042,B005GRCWDU,0,0,A24QDWYC9IFMWO,2
254884,B007PA32L2,0,0,A28IAZZI0SNRMW,5
11655,B0032RPLSY,2,2,A3BMNMTD3L8WXP,5
404224,B003WH04CM,0,0,A1IW2NOBWMD985,5
254885,B007PA32L2,0,0,A1VPCQ4S8VZXOD,3
128159,B002LYRQ28,0,0,AUI3US13YHN93,5
15852,B007TJGZ5E,0,0,A2KX0E2FQZP654,5
114726,B000I346XQ,0,0,A3PHM2HQUJE3TG,5
213898,B004MNI74C,0,0,A372VVM5RING98,5
67195,B004JRXZKM,0,0,ACPUDQXBG8CSZ,1
538523,B005SAL8EO,1,1,A3US706YCAQORW,5
11459,B005C3IVN8,0,0,AF5AJ5V9T6LTS,5
25427,B001TGX88U,0,0,A19QGXZ1YSHML2,4
157295,B0019QT66I,1,1,A38WIETH4AFG7O,3
521498,B007JFXWRC,0,0,A1JISH2AQDW1YW,5
459184,B000LRFYVC,0,0,A1P0UZ25K8DATE,5
69007,B0018KR8V0,0,0,A2BMJXNCJAJB0A,1
457089,B006OQLA44,0,0,AL4R8J8OUQ180,5
551085,B000XEV9YE,0,0,A9GLKZ3Z6AVIZ,2
459892,B003LN7H2C,0,0,A357B3PUHSVQA,5
532219,B005WJV2LK,0,0,AV1QN75IBOX13,5
34510,B008FHUDW0,0,0,A1R6LZ3ZQUN5AM,5
309486,B002GWMEHW,0,0,A3SHF8EN2M9YAU,4
521499,B007JFXWRC,0,0,A27L5L6I7OSV5B,5
386595,B003TN6ZN6,0,0,A2DASBZ4U8Q4YX,5
72093,B0049EMYES,0,0,AE38MD6WGQ847,2
439763,B003MP12AM,0,0,AA5C0W51O2DIV,5
492300,B0057YHS9K,1,1,A3FJ8I1UDDCHMJ,5
112765,B00061URQA,0,0,A3CY2OYS0LI8H3,5
50089,B002R89LXA,0,0,A3SOJGFP75TSPA,1
120030,B001E5E3D0,0,0,AWDGVL9DATD9Y,1
42199,B009DR3GYI,1,1,A236IN6J0H7E2V,4
523736,B0064A7SRS,0,0,AJQA0Q0X4XNCF,4
40358,B005BV0RLA,0,0,A2YPYHB4HTLD6P,5
507373,B005D6E408,0,0,A29W700R7V91WU,5
25341,B000KPMKK8,0,0,A2CLWEI37OF3KU,5
527198,B007C69B1E,0,0,A1ALMMW0ORL7H9,1
11332,B0041QD39O,0,0,A2NCCN1AKS0UJX,3
521496,B007JFXWRC,0,0,A3RLNPQFXW3I42,5
279406,B005HF5E9U,0,0,A1CTQ1D7SDIE0F,5
315275,B004S07G1O,0,0,A29W700R7V91WU,4
